"取引日","出金金額（円）","入金金額（円）","海外出金金額","通貨","変換レート（円）","利用国","取引内容","取引先","取引方法","支払い区分","利用者","取引番号"
"2026/06/26","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-008"
"2026/06/16","2600","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-017"
"2026/06/18","1500","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-018"
"2026/06/20","8200","","","","","日本","支払い","ライフ","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-019"
"2026/06/22","8600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-020"
"2026/06/24","1300","","","","","日本","支払い","丸亀製麺","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-021"
"2026/06/26","7800","","","","","日本","支払い","ABCマート","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-022"
"2026/06/28","14800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-023"
"2026/06/02","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-024"
"2026/06/04","4200","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-025"
"2026/06/06","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-026"
"2026/06/08","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-027"
"2026/06/10","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-028"
"2026/06/15","7800","","","","","日本","支払い","ABCマート","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-001"
"2026/06/17","14800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-002"
"2026/06/19","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-003"
"2026/06/21","6800","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-004"
"2026/06/23","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-005"
"2026/06/25","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-006"
"2026/06/27","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-007"
"2026/06/17","2600","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-016"
"2026/06/19","1500","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-017"
"2026/06/21","8200","","","","","日本","支払い","ライフ","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-018"
"2026/06/23","8600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-019"
"2026/06/25","1300","","","","","日本","支払い","丸亀製麺","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-020"
"2026/06/27","7800","","","","","日本","支払い","ABCマート","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-021"
"2026/06/01","14800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-022"
"2026/06/03","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-023"
"2026/06/05","4200","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_04","PP-DUMMY-40M04-024"
"2026/06/18","14800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-001"
"2026/06/20","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-002"
"2026/06/22","6800","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-003"
"2026/06/24","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-004"
"2026/06/26","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-005"
"2026/06/28","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-006"
"2026/06/18","2600","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-015"
"2026/06/20","1500","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-016"
"2026/06/22","8200","","","","","日本","支払い","ライフ","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-017"
"2026/06/24","8600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-018"
"2026/06/26","1300","","","","","日本","支払い","丸亀製麺","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-019"
"2026/06/28","7800","","","","","日本","支払い","ABCマート","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-020"
"2026/06/02","14800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-021"
"2026/06/04","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-022"
"2026/06/06","4200","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-023"
"2026/06/08","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-024"
"2026/06/10","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-025"
"2026/06/12","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_05","PP-DUMMY-40M05-026"
"2026/06/21","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-001"
"2026/06/23","6800","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-002"
"2026/06/25","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-003"
"2026/06/27","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-004"
"2026/06/01","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-005"
"2026/06/19","2600","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-014"
"2026/06/21","1500","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-015"
"2026/06/23","8200","","","","","日本","支払い","ライフ","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-016"
"2026/06/25","8600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-017"
"2026/06/27","1300","","","","","日本","支払い","丸亀製麺","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-018"
"2026/06/01","7800","","","","","日本","支払い","ABCマート","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-019"
"2026/06/03","14800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-020"
"2026/06/05","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-021"
"2026/06/07","4200","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-022"
"2026/06/09","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_06","PP-DUMMY-40M06-023"
"2026/06/24","6800","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-001"
"2026/06/26","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-002"
"2026/06/28","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-003"
"2026/06/02","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-004"
"2026/06/20","2600","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-013"
"2026/06/22","1500","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-014"
"2026/06/24","8200","","","","","日本","支払い","ライフ","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-015"
"2026/06/26","8600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-016"
"2026/06/28","1300","","","","","日本","支払い","丸亀製麺","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-017"
"2026/06/02","7800","","","","","日本","支払い","ABCマート","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-018"
"2026/06/04","14800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-019"
"2026/06/06","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-020"
"2026/06/08","4200","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-021"
"2026/06/10","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-022"
"2026/06/12","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-023"
"2026/06/14","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_07","PP-DUMMY-40M07-024"
"2026/06/27","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_08","PP-DUMMY-40M08-001"
"2026/06/01","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_08","PP-DUMMY-40M08-002"
"2026/06/03","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_08","PP-DUMMY-40M08-003"
"2026/06/21","2600","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_08","PP-DUMMY-40M08-012"
"2026/06/23","1500","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_08","PP-DUMMY-40M08-013"
"2026/06/25","8200","","","","","日本","支払い","ライフ","PayPay残高","通常","dummy_40s_male_08","PP-DUMMY-40M08-014"
"2026/06/27","8600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_40s_male_08","PP-DUMMY-40M08-015"
"2026/06/01","1300","","","","","日本","支払い","丸亀製麺","PayPay残高","通常","dummy_40s_male_08","PP-DUMMY-40M08-016"
"2026/06/03","7800","","","","","日本","支払い","ABCマート","PayPay残高","通常","dummy_40s_male_08","PP-DUMMY-40M08-017"
"2026/06/05","14800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_40s_male_08","PP-DUMMY-40M08-018"
"2026/06/07","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_08","PP-DUMMY-40M08-019"
"2026/06/09","4200","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_08","PP-DUMMY-40M08-020"
"2026/06/11","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_08","PP-DUMMY-40M08-021"
"2026/06/13","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_08","PP-DUMMY-40M08-022"
"2026/06/02","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_09","PP-DUMMY-40M09-001"
"2026/06/04","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_09","PP-DUMMY-40M09-002"
"2026/06/22","2600","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_09","PP-DUMMY-40M09-011"
"2026/06/24","1500","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_09","PP-DUMMY-40M09-012"
"2026/06/26","8200","","","","","日本","支払い","ライフ","PayPay残高","通常","dummy_40s_male_09","PP-DUMMY-40M09-013"
"2026/06/28","8600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_40s_male_09","PP-DUMMY-40M09-014"
"2026/06/02","1300","","","","","日本","支払い","丸亀製麺","PayPay残高","通常","dummy_40s_male_09","PP-DUMMY-40M09-015"
"2026/06/04","7800","","","","","日本","支払い","ABCマート","PayPay残高","通常","dummy_40s_male_09","PP-DUMMY-40M09-016"
"2026/06/06","14800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_40s_male_09","PP-DUMMY-40M09-017"
"2026/06/08","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_09","PP-DUMMY-40M09-018"
"2026/06/10","4200","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_09","PP-DUMMY-40M09-019"
"2026/06/12","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_09","PP-DUMMY-40M09-020"
"2026/06/14","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_09","PP-DUMMY-40M09-021"
"2026/06/16","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_09","PP-DUMMY-40M09-022"
"2026/06/05","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_10","PP-DUMMY-40M10-001"
"2026/06/23","2600","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_10","PP-DUMMY-40M10-010"
"2026/06/25","1500","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_10","PP-DUMMY-40M10-011"
"2026/06/27","8200","","","","","日本","支払い","ライフ","PayPay残高","通常","dummy_40s_male_10","PP-DUMMY-40M10-012"
"2026/06/01","8600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_40s_male_10","PP-DUMMY-40M10-013"
"2026/06/03","1300","","","","","日本","支払い","丸亀製麺","PayPay残高","通常","dummy_40s_male_10","PP-DUMMY-40M10-014"
"2026/06/05","7800","","","","","日本","支払い","ABCマート","PayPay残高","通常","dummy_40s_male_10","PP-DUMMY-40M10-015"
"2026/06/07","14800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_40s_male_10","PP-DUMMY-40M10-016"
"2026/06/09","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_10","PP-DUMMY-40M10-017"
"2026/06/11","4200","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_10","PP-DUMMY-40M10-018"
"2026/06/13","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_10","PP-DUMMY-40M10-019"
"2026/06/15","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_10","PP-DUMMY-40M10-020"
"2026/06/17","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_10","PP-DUMMY-40M10-021"
"2026/06/06","7800","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-001"
"2026/06/08","6200","","","","","日本","支払い","スギ薬局","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-002"
"2026/06/10","2600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-003"
"2026/06/12","4800","","","","","日本","支払い","アットコスメ","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-004"
"2026/06/14","9200","","","","","日本","支払い","しまむら","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-005"
"2026/06/16","8200","","","","","日本","支払い","学習参考書オンライン","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-006"
"2026/06/18","2800","","","","","日本","支払い","ペット用品サンプル","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-007"
"2026/06/20","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-008"
"2026/06/22","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-009"
"2026/06/24","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-010"
"2026/06/14","3600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-019"
"2026/06/16","5200","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-020"
"2026/06/18","7800","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-021"
"2026/06/20","6200","","","","","日本","支払い","スギ薬局","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-022"
"2026/06/22","2600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-023"
"2026/06/24","4800","","","","","日本","支払い","アットコスメ","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-024"
"2026/06/26","9200","","","","","日本","支払い","しまむら","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-025"
"2026/06/28","8200","","","","","日本","支払い","学習参考書オンライン","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-026"
"2026/06/02","2800","","","","","日本","支払い","ペット用品サンプル","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-027"
"2026/06/04","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_01","PP-DUMMY-40F01-028"
"2026/06/09","6200","","","","","日本","支払い","スギ薬局","PayPay残高","通常","dummy_40s_female_02","PP-DUMMY-40F02-001"
"2026/06/11","2600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_40s_female_02","PP-DUMMY-40F02-002"
"2026/06/13","4800","","","","","日本","支払い","アットコスメ","PayPay残高","通常","dummy_40s_female_02","PP-DUMMY-40F02-003"
"2026/06/15","9200","","","","","日本","支払い","しまむら","PayPay残高","通常","dummy_40s_female_02","PP-DUMMY-40F02-004"
"2026/06/17","8200","","","","","日本","支払い","学習参考書オンライン","PayPay残高","通常","dummy_40s_female_02","PP-DUMMY-40F02-005"
"2026/06/19","2800","","","","","日本","支払い","ペット用品サンプル","PayPay残高","通常","dummy_40s_female_02","PP-DUMMY-40F02-006"
"2026/06/21","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_02","PP-DUMMY-40F02-007"
"2026/06/23","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_02","PP-DUMMY-40F02-008"
"2026/06/25","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_02","PP-DUMMY-40F02-009"
"2026/06/15","3600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_02","PP-DUMMY-40F02-018"
"2026/06/17","5200","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_02","PP-DUMMY-40F02-019"
"2026/06/19","7800","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_40s_female_02","PP-DUMMY-40F02-020"
"2026/06/12","2600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-001"
"2026/06/14","4800","","","","","日本","支払い","アットコスメ","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-002"
"2026/06/16","9200","","","","","日本","支払い","しまむら","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-003"
"2026/06/18","8200","","","","","日本","支払い","学習参考書オンライン","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-004"
"2026/06/20","2800","","","","","日本","支払い","ペット用品サンプル","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-005"
"2026/06/22","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-006"
"2026/06/24","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-007"
"2026/06/26","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-008"
"2026/06/16","3600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-017"
"2026/06/18","5200","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-018"
"2026/06/20","7800","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-019"
"2026/06/22","6200","","","","","日本","支払い","スギ薬局","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-020"
"2026/06/24","2600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-021"
"2026/06/26","4800","","","","","日本","支払い","アットコスメ","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-022"
"2026/06/28","9200","","","","","日本","支払い","しまむら","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-023"
"2026/06/02","8200","","","","","日本","支払い","学習参考書オンライン","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-024"
"2026/06/04","2800","","","","","日本","支払い","ペット用品サンプル","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-025"
"2026/06/06","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-026"
"2026/06/08","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_03","PP-DUMMY-40F03-027"
"2026/06/15","4800","","","","","日本","支払い","アットコスメ","PayPay残高","通常","dummy_40s_female_04","PP-DUMMY-40F04-001"
"2026/06/17","9200","","","","","日本","支払い","しまむら","PayPay残高","通常","dummy_40s_female_04","PP-DUMMY-40F04-002"
"2026/06/19","8200","","","","","日本","支払い","学習参考書オンライン","PayPay残高","通常","dummy_40s_female_04","PP-DUMMY-40F04-003"
"2026/06/21","2800","","","","","日本","支払い","ペット用品サンプル","PayPay残高","通常","dummy_40s_female_04","PP-DUMMY-40F04-004"
"2026/06/23","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_04","PP-DUMMY-40F04-005"
"2026/06/25","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_04","PP-DUMMY-40F04-006"
"2026/06/27","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_04","PP-DUMMY-40F04-007"
"2026/06/17","3600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_04","PP-DUMMY-40F04-016"
"2026/06/19","5200","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_04","PP-DUMMY-40F04-017"
"2026/06/21","7800","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_40s_female_04","PP-DUMMY-40F04-018"
"2026/06/23","6200","","","","","日本","支払い","スギ薬局","PayPay残高","通常","dummy_40s_female_04","PP-DUMMY-40F04-019"
"2026/06/18","9200","","","","","日本","支払い","しまむら","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-001"
"2026/06/20","8200","","","","","日本","支払い","学習参考書オンライン","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-002"
"2026/06/22","2800","","","","","日本","支払い","ペット用品サンプル","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-003"
"2026/06/24","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-004"
"2026/06/26","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-005"
"2026/06/28","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-006"
"2026/06/18","3600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-015"
"2026/06/20","5200","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-016"
"2026/06/22","7800","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-017"
"2026/06/24","6200","","","","","日本","支払い","スギ薬局","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-018"
"2026/06/26","2600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-019"
"2026/06/28","4800","","","","","日本","支払い","アットコスメ","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-020"
"2026/06/02","9200","","","","","日本","支払い","しまむら","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-021"
"2026/06/04","8200","","","","","日本","支払い","学習参考書オンライン","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-022"
"2026/06/06","2800","","","","","日本","支払い","ペット用品サンプル","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-023"
"2026/06/08","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-024"
"2026/06/10","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-025"
"2026/06/12","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_05","PP-DUMMY-40F05-026"
"2026/06/21","8200","","","","","日本","支払い","学習参考書オンライン","PayPay残高","通常","dummy_40s_female_06","PP-DUMMY-40F06-001"
"2026/06/23","2800","","","","","日本","支払い","ペット用品サンプル","PayPay残高","通常","dummy_40s_female_06","PP-DUMMY-40F06-002"
"2026/06/25","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_06","PP-DUMMY-40F06-003"
"2026/06/27","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_06","PP-DUMMY-40F06-004"
"2026/06/01","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_06","PP-DUMMY-40F06-005"
"2026/06/19","3600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_06","PP-DUMMY-40F06-014"
"2026/06/21","5200","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_06","PP-DUMMY-40F06-015"
"2026/06/23","7800","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_40s_female_06","PP-DUMMY-40F06-016"
"2026/06/25","6200","","","","","日本","支払い","スギ薬局","PayPay残高","通常","dummy_40s_female_06","PP-DUMMY-40F06-017"
"2026/06/27","2600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_40s_female_06","PP-DUMMY-40F06-018"
"2026/06/24","2800","","","","","日本","支払い","ペット用品サンプル","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-001"
